,model,early_stop,unfairness_reg,lr,val_score,abs_score,over_score,under_score,non_parity_score,,test
val_score,nmf,5.083112395037259e-06,0.6726099029240592,0.15873637312630837,0.06387388706207275,0.06695803999900818,0.06589885801076889,0.06626523286104202,0.06961986422538757,0.06603319942951202,O
abs_score,nmf,5.083112395037259e-06,0.6726099029240592,0.15873637312630837,0.06238090619444847,0.06695803999900818,0.06589885801076889,0.06626523286104202,0.06799227744340897,0.06603319942951202,O
over_score,nmf,5.083112395037259e-06,0.6726099029240592,0.15873637312630837,0.0409443524479866,0.0,0.0,0.0,0.05929478357235591,0.0,O
under_score,nmf,5.083112395037259e-06,0.6726099029240592,0.15873637312630837,0.022929535110791523,0.06695803940296173,0.06589885940154394,0.06626523435115814,0.010325079560279846,0.06603320469458898,O
non_parity_score,nmf,5.083112395037259e-06,0.6726099029240592,0.15873637312630837,6.622076034545898e-05,7.027387619018555e-05,1.944601535797119e-06,4.652142524719238e-05,0.0004215240478515625,7.420778274536133e-06,O
rmse,nmf,5.083112395037259e-06,0.6726099029240592,0.15873637312630837,0.42664965987205505,0.802534818649292,0.7350864410400391,0.5483670830726624,0.4954533874988556,0.7457749843597412,O
val_score,gmf,5.723070979289515e-06,0.38248183896054344,0.0930957272744575,0.16151927411556244,0.1637854129076004,0.16550666093826294,0.1664939671754837,0.16336427628993988,0.1659567505121231,P
abs_score,gmf,5.723070979289515e-06,0.38248183896054344,0.0930957272744575,0.1608397364616394,0.15573936700820923,0.1630130112171173,0.16060516238212585,0.14864349365234375,0.1393231898546219,P
over_score,gmf,5.723070979289515e-06,0.38248183896054344,0.0930957272744575,0.00033975452184677125,0.004023015201091766,0.0012468221783638002,0.0029444001118342084,0.007409556408723195,0.013447129627068838,P
under_score,gmf,5.723070979289515e-06,0.38248183896054344,0.0930957272744575,0.16117951000730196,0.15976239403088888,0.16425984104474387,0.16354956348737082,0.1559547217686971,0.15250962734222412,P
non_parity_score,gmf,5.723070979289515e-06,0.38248183896054344,0.0930957272744575,0.0002478957176208496,2.9355287551879883e-05,0.00014325976371765137,9.15229320526123e-05,0.000291287899017334,0.0001919865608215332,P
rmse,gmf,5.723070979289515e-06,0.38248183896054344,0.0930957272744575,0.4260724186897278,0.4136432409286499,0.4206106662750244,0.41523218154907227,0.4126926064491272,0.4096418619155884,P
val_score,gmf,4.451223199760667e-06,0.44780749236230766,0.17643225784787417,0.05641576275229454,0.05736072361469269,0.05784264951944351,0.05716054141521454,0.056713785976171494,0.057488709688186646,OP
abs_score,gmf,4.451223199760667e-06,0.44780749236230766,0.17643225784787417,0.05531369522213936,0.05182085186243057,0.04873253405094147,0.0565597340464592,0.031735610216856,0.046182118356227875,OP
over_score,gmf,4.451223199760667e-06,0.44780749236230766,0.17643225784787417,0.001392083168029785,0.005780259569485982,0.021147700647513073,0.0005642703175544739,0.039501338203748064,0.010007051328818004,OP
under_score,gmf,4.451223199760667e-06,0.44780749236230766,0.17643225784787417,0.05502368082602819,0.05158046901226044,0.03669494867324829,0.05659627427657445,0.017212445338567098,0.04748165746529897,OP
non_parity_score,gmf,4.451223199760667e-06,0.44780749236230766,0.17643225784787417,2.3365020751953125e-05,7.408857345581055e-05,0.00019603967666625977,2.4318695068359375e-05,2.4259090423583984e-05,4.9054622650146484e-05,OP
rmse,gmf,4.451223199760667e-06,0.44780749236230766,0.17643225784787417,0.3838335871696472,0.37831979990005493,0.3974475562572479,0.4011003375053406,0.3742384612560272,0.37725821137428284,OP
val_score,nmf,5.1390457983437715e-06,0.2944171450848473,0.29323174920536726,0.13894455134868622,0.13738763332366943,0.14013728499412537,0.13156761229038239,0.13617606461048126,0.137222021818161,U
abs_score,nmf,5.1390457983437715e-06,0.2944171450848473,0.29323174920536726,0.13606034219264984,0.12896429002285004,0.13836783170700073,0.12221944332122803,0.1272401213645935,0.12887737154960632,U
over_score,nmf,5.1390457983437715e-06,0.2944171450848473,0.29323174920536726,0.0035124351580937702,0.08188390294710796,0.06141772945721944,0.0499481937289238,0.07142058749993642,0.0551364678144455,U
under_score,nmf,5.1390457983437715e-06,0.2944171450848473,0.29323174920536726,0.13543212110797564,0.05550373648603757,0.07871954118212064,0.08161941275000573,0.06475549762447676,0.08208555832505227,U
non_parity_score,nmf,5.1390457983437715e-06,0.2944171450848473,0.29323174920536726,0.0001502111554145813,0.00011271238327026367,0.00012084841728210449,9.179115295410156e-06,0.00010138750076293945,0.00026428699493408203,U
rmse,nmf,5.1390457983437715e-06,0.2944171450848473,0.29323174920536726,0.6120948791503906,0.725915253162384,0.9167844653129578,0.6532801389694214,0.7959970831871033,0.9256290793418884,U
val_score,gmf,7.984405538539443e-06,0.40807888377929236,0.2895989910021337,0.06792140752077103,0.06694800406694412,0.07059474289417267,0.06360428035259247,0.06663360446691513,0.06847187131643295,O
abs_score,gmf,7.984405538539443e-06,0.40807888377929236,0.2895989910021337,0.061741556972265244,0.06450963020324707,0.06583818048238754,0.06360428035259247,0.054463788866996765,0.057883504778146744,O
over_score,gmf,7.984405538539443e-06,0.40807888377929236,0.2895989910021337,0.009156842728455862,0.00294274628162384,0.004030855894088745,0.0,0.023179776668548584,0.016724223295847575,O
under_score,gmf,7.984405538539443e-06,0.40807888377929236,0.2895989910021337,0.058764568865299224,0.06400525589783987,0.06656388491392136,0.06360427975654602,0.043453825414180754,0.05174765139818192,O
non_parity_score,gmf,7.984405538539443e-06,0.40807888377929236,0.2895989910021337,0.0006942152976989746,0.0003509819507598877,0.0002512633800506592,3.2782554626464844e-06,0.0008271336555480957,0.0009185671806335449,O
rmse,gmf,7.984405538539443e-06,0.40807888377929236,0.2895989910021337,0.41660651564598083,0.4352092146873474,0.4352807402610779,0.41684478521347046,0.39100438356399536,0.40700939297676086,O
val_score,gmf,7.272647612616802e-06,0.38091498423199754,0.16606492824752217,0.16621528565883636,0.16801314055919647,0.1653158813714981,0.16471944749355316,0.16585886478424072,0.16343925893306732,P
abs_score,gmf,7.272647612616802e-06,0.38091498423199754,0.16606492824752217,0.16268585622310638,0.0926089882850647,0.0880860686302185,0.09137327969074249,0.12919464707374573,0.08762013912200928,P
over_score,gmf,7.272647612616802e-06,0.38091498423199754,0.16606492824752217,0.0017647130290667217,0.03908919215202331,0.051080903112888335,0.05242740372816722,0.14272444248199462,0.1107156511147817,P
under_score,gmf,7.272647612616802e-06,0.38091498423199754,0.16606492824752217,0.16445057262976964,0.12892394959926606,0.11423498272895813,0.11229203432798386,0.02313443978627523,0.05272359867890676,P
non_parity_score,gmf,7.272647612616802e-06,0.38091498423199754,0.16606492824752217,4.291534423828125e-06,0.00010859966278076172,0.0005574226379394531,1.341104507446289e-05,0.0011650919914245605,0.00039261579513549805,P
rmse,gmf,7.272647612616802e-06,0.38091498423199754,0.16606492824752217,0.4176575243473053,0.40156713128089905,0.40502429008483887,0.4052647650241852,0.41941025853157043,0.4074583947658539,P
val_score,nmf,9.633896605213328e-06,0.6804566976193098,0.09838537399889874,0.05857538804411888,0.05701613053679466,0.05809861421585083,0.0575321763753891,0.05742378905415535,0.05724778398871422,OP
abs_score,nmf,9.633896605213328e-06,0.6804566976193098,0.09838537399889874,0.0509800985455513,0.05701613053679466,0.05809861421585083,0.05390593782067299,0.05742378905415535,0.05724778398871422,OP
over_score,nmf,9.633896605213328e-06,0.6804566976193098,0.09838537399889874,0.0060633226235707605,0.057016130983829495,0.0,0.05210709999005,0.0,0.0,OP
under_score,nmf,9.633896605213328e-06,0.6804566976193098,0.09838537399889874,0.05251206348339717,0.0,0.05809861292441686,0.0054250767827033995,0.05742379208405812,0.05724778523047765,OP
non_parity_score,nmf,9.633896605213328e-06,0.6804566976193098,0.09838537399889874,1.0967254638671875e-05,3.5762786865234375e-07,1.1593103408813477e-05,0.0001093149185180664,4.480034112930298e-05,1.8477439880371094e-06,OP
rmse,nmf,9.633896605213328e-06,0.6804566976193098,0.09838537399889874,0.3826987147331238,0.6072937846183777,0.5197800993919373,0.4121193587779999,0.6535704731941223,0.41691887378692627,OP
val_score,nmf,5.5379609265521334e-06,0.22135979928131921,0.2793098879787712,0.13716913759708405,0.13593508303165436,0.13602788746356964,0.13656239211559296,0.13794507086277008,0.13442060351371765,U
abs_score,nmf,5.5379609265521334e-06,0.22135979928131921,0.2793098879787712,0.13716913759708405,0.13020342588424683,0.13135719299316406,0.12656258046627045,0.1341966688632965,0.12852945923805237,U
over_score,nmf,5.5379609265521334e-06,0.22135979928131921,0.2793098879787712,0.0,0.05920746793349584,0.08245845407247543,0.0767582435409228,0.054359617531299594,0.09930784493684769,U
under_score,nmf,5.5379609265521334e-06,0.22135979928131921,0.2793098879787712,0.13716913819313048,0.07672762831052145,0.053569438010454176,0.059804164618253705,0.08358545139431954,0.0351127490401268,U
non_parity_score,nmf,5.5379609265521334e-06,0.22135979928131921,0.2793098879787712,6.875395774841309e-05,4.914402961730957e-05,5.960464477539062e-07,4.13060188293457e-05,0.00033539533615112305,3.594160079956055e-05,U
rmse,nmf,5.5379609265521334e-06,0.22135979928131921,0.2793098879787712,1.0715579986572266,0.6537983417510986,0.6410292387008667,0.689820408821106,0.8144497871398926,0.6914977431297302,U
val_score,nmf,3.5541170961183015e-06,0.2502863840106812,0.08950549145807948,0.06651462614536285,0.06725040078163147,0.06516101956367493,0.06449932605028152,0.06699707359075546,0.06922005861997604,O
abs_score,nmf,3.5541170961183015e-06,0.2502863840106812,0.08950549145807948,0.06651462614536285,0.06222090870141983,0.06103214994072914,0.06273210048675537,0.06696029007434845,0.06922005861997604,O
over_score,nmf,3.5541170961183015e-06,0.2502863840106812,0.08950549145807948,0.0,0.058416617711385094,0.0579679540793101,0.06257626364628474,0.06674250562985738,0.0,O
under_score,nmf,3.5541170961183015e-06,0.2502863840106812,0.08950549145807948,0.06651462644338607,0.008833786149819693,0.007193062206109365,0.001923066775004069,0.0002545702457427978,0.06922006169954936,O
non_parity_score,nmf,3.5541170961183015e-06,0.2502863840106812,0.08950549145807948,0.00029331445693969727,0.00014477968215942383,0.0001334547996520996,0.00013786554336547852,8.058547973632812e-05,0.00018923915922641754,O
rmse,nmf,3.5541170961183015e-06,0.2502863840106812,0.08950549145807948,0.4432515501976013,0.3969436287879944,0.4714969992637634,0.43770384788513184,0.45203250646591187,0.6892404556274414,O
val_score,gmf,9.492699097981653e-06,0.5840752977361048,0.19337499540546832,0.16591937839984894,0.1666341871023178,0.16294407844543457,0.16450227797031403,0.1625615507364273,0.16309045255184174,P
abs_score,gmf,9.492699097981653e-06,0.5840752977361048,0.19337499540546832,0.16591937839984894,0.16567730903625488,0.16283996403217316,0.1549730747938156,0.11476955562829971,0.13074541091918945,P
over_score,gmf,9.492699097981653e-06,0.5840752977361048,0.19337499540546832,0.0,0.0004784451921780904,5.205800135930379e-05,0.004764594833056132,0.023895995616912843,0.14659961342811584,P
under_score,gmf,9.492699097981653e-06,0.5840752977361048,0.19337499540546832,0.16591938277085622,0.16615575601657231,0.1628920111556848,0.159737684627374,0.13866554866234462,0.01649083604415258,P
non_parity_score,gmf,9.492699097981653e-06,0.5840752977361048,0.19337499540546832,6.580352783203125e-05,3.057718276977539e-05,6.48796558380127e-05,4.6193599700927734e-05,6.67572021484375e-06,0.0002555251121520996,P
rmse,gmf,9.492699097981653e-06,0.5840752977361048,0.19337499540546832,0.43527108430862427,0.42623451352119446,0.4460752308368683,0.4142831563949585,0.40357285737991333,0.40855133533477783,P
val_score,nmf,6.630080561716309e-06,0.4075261184647123,0.1536699017493643,0.05866353213787079,0.05620478838682175,0.05724934861063957,0.05939516797661781,0.05533616244792938,0.059912607073783875,OP
abs_score,nmf,6.630080561716309e-06,0.4075261184647123,0.1536699017493643,0.05582977458834648,0.05620478838682175,0.055983949452638626,0.05939516797661781,0.05533616244792938,0.05606699734926224,OP
over_score,nmf,6.630080561716309e-06,0.4075261184647123,0.1536699017493643,0.03228553146123886,0.0,0.042830418248971304,0.0,0.0,0.041942330797513326,OP
under_score,nmf,6.630080561716309e-06,0.4075261184647123,0.1536699017493643,0.02637800047794978,0.056204788486162824,0.01441892554362615,0.05939517060915629,0.055336165924866995,0.017970273395379384,OP
non_parity_score,nmf,6.630080561716309e-06,0.4075261184647123,0.1536699017493643,3.5762786865234375e-06,8.888915181159973e-05,6.198883056640625e-06,1.004338264465332e-05,8.82074236869812e-05,5.030632019042969e-05,OP
rmse,nmf,6.630080561716309e-06,0.4075261184647123,0.1536699017493643,0.4921703040599823,0.739855170249939,0.4463263750076294,0.7685602307319641,0.7636209726333618,0.42461591958999634,OP
val_score,gmf,8.11694509107583e-06,0.6269442234351923,0.06756617850094487,0.1374581754207611,0.13673825562000275,0.1357756108045578,0.13476386666297913,0.13412977755069733,0.13486139476299286,U
abs_score,gmf,8.11694509107583e-06,0.6269442234351923,0.06756617850094487,0.1373329609632492,0.13673825562000275,0.1357756108045578,0.13111482560634613,0.02226204052567482,0.04778319224715233,U
over_score,gmf,8.11694509107583e-06,0.6269442234351923,0.06756617850094487,6.261269251505534e-05,0.0,0.0,0.0018245220184326173,0.05994545459747314,0.04486450751622518,U
under_score,gmf,8.11694509107583e-06,0.6269442234351923,0.06756617850094487,0.1373955695827802,0.13673825472593307,0.13577561780810357,0.1329393482208252,0.07418432831764221,0.08999690075715383,U
non_parity_score,gmf,8.11694509107583e-06,0.6269442234351923,0.06756617850094487,7.838010787963867e-06,0.0002027451992034912,0.00010135769844055176,0.00046494603157043457,1.0311603546142578e-05,0.00013247132301330566,U
rmse,gmf,8.11694509107583e-06,0.6269442234351923,0.06756617850094487,0.4366718828678131,0.4349060654640198,0.45727598667144775,0.4171762466430664,0.39893776178359985,0.39978963136672974,U
val_score,nmf,4.6691746114694236e-06,0.3905365718256385,0.17999952609507502,0.0660589188337326,0.06600476056337357,0.06913445889949799,0.0679982528090477,0.0660056620836258,0.0687478706240654,O
abs_score,nmf,4.6691746114694236e-06,0.3905365718256385,0.17999952609507502,0.0660589188337326,0.06600476056337357,0.06913445889949799,0.06468316167593002,0.0660056620836258,0.0687478706240654,O
over_score,nmf,4.6691746114694236e-06,0.3905365718256385,0.17999952609507502,0.0,0.0,0.0,0.001881123979886373,0.0,0.0,O
under_score,nmf,4.6691746114694236e-06,0.3905365718256385,0.17999952609507502,0.06605892539024354,0.06600475857655207,0.06913445264101029,0.06611712763706844,0.06600566317637761,0.06874786714712779,O
non_parity_score,nmf,4.6691746114694236e-06,0.3905365718256385,0.17999952609507502,1.3513490557670593e-05,1.765042543411255e-05,5.8282166719436646e-05,1.2189149856567383e-05,7.033348083496094e-06,1.0788440704345703e-05,O
rmse,nmf,4.6691746114694236e-06,0.3905365718256385,0.17999952609507502,0.6945854425430298,0.7555925250053406,0.7110856771469116,0.43544092774391174,0.7544773817062378,0.6177304983139038,O
val_score,nmf,6.572277794761882e-06,0.5385698324044678,0.08420046937870254,0.16371440887451172,0.16446930170059204,0.16756996512413025,0.1637868732213974,0.16600975394248962,0.16241517663002014,P
abs_score,nmf,6.572277794761882e-06,0.5385698324044678,0.08420046937870254,0.13617174327373505,0.06945483386516571,0.16756996512413025,0.1637868732213974,0.1625806987285614,0.1589609831571579,P
over_score,nmf,6.572277794761882e-06,0.5385698324044678,0.08420046937870254,0.1471124894420306,0.07138780782620112,0.0,0.0,0.0017145296931266785,0.16015097200870515,P
under_score,nmf,6.572277794761882e-06,0.5385698324044678,0.08420046937870254,0.016601925293604533,0.09308148711919785,0.1675699602564176,0.16378688509265582,0.1642952232559522,0.002264199952284495,P
non_parity_score,nmf,6.572277794761882e-06,0.5385698324044678,0.08420046937870254,0.0003222227096557617,3.230571746826172e-05,4.4405460357666016e-05,7.80988484621048e-05,0.0001303255558013916,0.0005056858062744141,P
rmse,nmf,6.572277794761882e-06,0.5385698324044678,0.08420046937870254,0.42592522501945496,0.4023628830909729,0.5609776377677917,0.6407232880592346,0.4154474139213562,0.5343754291534424,P
val_score,gmf,5.410328322894505e-06,0.5487637940774543,0.18280883305608706,0.05783383175730705,0.057779572904109955,0.05927550047636032,0.0573420412838459,0.05992821976542473,0.05908879637718201,OP
abs_score,gmf,5.410328322894505e-06,0.5487637940774543,0.18280883305608706,0.05441047623753548,0.057739607989788055,0.048923149704933167,0.05494065582752228,0.05800231918692589,0.05487886443734169,OP
over_score,gmf,5.410328322894505e-06,0.5487637940774543,0.18280883305608706,0.0025754276911417644,1.9981861114501954e-05,0.016744316120942435,0.0018656562765439351,0.05891190946102142,0.056119377315044405,OP
under_score,gmf,5.410328322894505e-06,0.5487637940774543,0.18280883305608706,0.055258402427037556,0.057759591937065126,0.042531176308790844,0.05547638386487961,0.001016308069229126,0.0029694127043088277,OP
non_parity_score,gmf,5.410328322894505e-06,0.5487637940774543,0.18280883305608706,1.4901161193847656e-07,5.245208740234375e-06,0.0001137852668762207,5.84721565246582e-05,7.712841033935547e-05,8.797645568847656e-05,OP
rmse,gmf,5.410328322894505e-06,0.5487637940774543,0.18280883305608706,0.38458937406539917,0.4080258309841156,0.38450565934181213,0.3834035098552704,0.38717877864837646,0.3900047242641449,OP
val_score,gmf,4.569628847918161e-06,0.46860337736983115,0.232898443091571,0.13808245956897736,0.1378079205751419,0.1400044560432434,0.13826464116573334,0.13678598403930664,0.13724489510059357,U
abs_score,gmf,4.569628847918161e-06,0.46860337736983115,0.232898443091571,0.13808245956897736,0.1275917887687683,0.1233418807387352,0.12274540960788727,0.04007395729422569,0.10435034334659576,U
over_score,gmf,4.569628847918161e-06,0.46860337736983115,0.232898443091571,0.0,0.0051080722610155746,0.00834500253200531,0.007777793904145559,0.07449797352155049,0.1189654333392779,U
under_score,gmf,4.569628847918161e-06,0.46860337736983115,0.232898443091571,0.13808245867490768,0.13269985775152843,0.1316594472527504,0.13048685838778815,0.06228802482287089,0.018279469311237334,U
non_parity_score,gmf,4.569628847918161e-06,0.46860337736983115,0.232898443091571,0.0001176595687866211,0.0004782676696777344,3.1620264053344727e-05,2.9385089874267578e-05,0.00040596723556518555,0.0002728700637817383,U
rmse,gmf,4.569628847918161e-06,0.46860337736983115,0.232898443091571,0.44446852803230286,0.4212052822113037,0.4196644425392151,0.4208546280860901,0.4015279710292816,0.41279980540275574,U
val_score,nmf,7.00895990759806e-06,0.34514918959012064,0.23792691669691404,0.06473499536514282,0.06764808297157288,0.06629215180873871,0.06466174870729446,0.06712360680103302,0.06724953651428223,O
abs_score,nmf,7.00895990759806e-06,0.34514918959012064,0.23792691669691404,0.06473499536514282,0.0649244412779808,0.06629215180873871,0.0629502385854721,0.06286419928073883,0.06642532348632812,O
over_score,nmf,7.00895990759806e-06,0.34514918959012064,0.23792691669691404,0.0,0.0347302786509196,0.0,0.03321500639120738,0.016195071637630464,0.047879600127538044,O
under_score,nmf,7.00895990759806e-06,0.34514918959012064,0.23792691669691404,0.06473498940467834,0.03291780446966489,0.06629215608040492,0.0314467457930247,0.05092853466669718,0.019369945526123047,O
non_parity_score,nmf,7.00895990759806e-06,0.34514918959012064,0.23792691669691404,3.1575560569763184e-05,1.1146068572998047e-05,3.129243850708008e-05,9.620189666748047e-05,0.0003013908863067627,9.059906005859375e-05,O
rmse,nmf,7.00895990759806e-06,0.34514918959012064,0.23792691669691404,0.8196703791618347,0.5474600195884705,0.7978969812393188,0.7433128952980042,0.437624990940094,0.669991672039032,O
val_score,gmf,1.1048614278278906e-06,0.2412562697003618,0.11065974215661173,0.16791556775569916,0.16262993216514587,0.16567207872867584,0.16897229850292206,0.16596251726150513,0.16531969606876373,P
abs_score,gmf,1.1048614278278906e-06,0.2412562697003618,0.11065974215661173,0.16507840156555176,0.12677758932113647,0.07204928249120712,0.14906689524650574,0.13558608293533325,0.11732462793588638,P
over_score,gmf,1.1048614278278906e-06,0.2412562697003618,0.11065974215661173,0.0014185823996861776,0.017926178574562072,0.059672621488571165,0.009952694276968639,0.01518821249405543,0.024047479927539826,P
under_score,gmf,1.1048614278278906e-06,0.2412562697003618,0.11065974215661173,0.16649698838591576,0.1447037598490715,0.10599944879611334,0.1590195960799853,0.15077430248260498,0.14127221594254175,P
non_parity_score,gmf,1.1048614278278906e-06,0.2412562697003618,0.11065974215661173,0.0004067420959472656,5.5462121963500977e-05,0.00048023462295532227,0.00026810169219970703,0.0001665651798248291,0.00010564923286437988,P
rmse,gmf,1.1048614278278906e-06,0.2412562697003618,0.11065974215661173,0.4339791536331177,0.4063291549682617,0.40337568521499634,0.4114825129508972,0.4082498550415039,0.40586963295936584,P
val_score,nmf,1.3088342052327578e-06,0.3046788186844481,0.06530004962567001,0.05839383602142334,0.061052050441503525,0.0593111477792263,0.05571598559617996,0.057253722101449966,0.05669323727488518,OP
abs_score,nmf,1.3088342052327578e-06,0.3046788186844481,0.06530004962567001,0.05839383602142334,0.061052050441503525,0.05919810011982918,0.05571598559617996,0.03191325441002846,0.05646979808807373,OP
over_score,nmf,1.3088342052327578e-06,0.3046788186844481,0.06530004962567001,0.0,0.0,5.652079979578654e-05,0.0,0.04199199279149373,0.00011171917120615641,OP
under_score,nmf,1.3088342052327578e-06,0.3046788186844481,0.06530004962567001,0.058393833190202714,0.061052048901716865,0.05925462543964386,0.05571598261594772,0.015261725187301636,0.056581517358620964,OP
non_parity_score,nmf,1.3088342052327578e-06,0.3046788186844481,0.06530004962567001,4.406273365020752e-05,6.0498714447021484e-06,2.6851892471313477e-05,2.1576881408691406e-05,5.364418029785156e-05,5.245208740234375e-06,OP
rmse,nmf,1.3088342052327578e-06,0.3046788186844481,0.06530004962567001,0.503162682056427,0.4193968176841736,0.37892118096351624,0.46075260639190674,0.37290865182876587,0.4067995250225067,OP
val_score,gmf,9.778322977674463e-06,0.5541105800909769,0.10920764589881507,0.13416923582553864,0.13771693408489227,0.13601617515087128,0.13640330731868744,0.13765540719032288,0.13739876449108124,U
abs_score,gmf,9.778322977674463e-06,0.5541105800909769,0.10920764589881507,0.13073179125785828,0.12344029545783997,0.13534680008888245,0.13628898561000824,0.0912681296467781,0.07955610752105713,U
over_score,gmf,9.778322977674463e-06,0.5541105800909769,0.10920764589881507,0.0017187243700027466,0.007138318220774333,0.00033468166987101237,5.716413259506225e-05,0.02383891026178996,0.10506154696146647,U
under_score,gmf,9.778322977674463e-06,0.5541105800909769,0.10920764589881507,0.1324505098660787,0.13057860791683196,0.1356814936796824,0.13634613653024039,0.1138164926568667,0.032337198654810585,U
non_parity_score,gmf,9.778322977674463e-06,0.5541105800909769,0.10920764589881507,0.0001665949821472168,2.03549861907959e-05,9.694695472717285e-05,1.385807991027832e-05,0.0005251765251159668,3.534555435180664e-05,U
rmse,gmf,9.778322977674463e-06,0.5541105800909769,0.10920764589881507,0.41510340571403503,0.41638073325157166,0.43333151936531067,0.4507178068161011,0.40613478422164917,0.40611031651496887,U
val_score,nmf,9.099335617775213e-06,0.6903156190808659,0.13888512139854317,0.06478480994701385,0.06526515632867813,0.06699097901582718,0.06283120810985565,0.06668450683355331,0.06899028271436691,O
abs_score,nmf,9.099335617775213e-06,0.6903156190808659,0.13888512139854317,0.06478480994701385,0.06526515632867813,0.06593199074268341,0.056494396179914474,0.06637196987867355,0.06899028271436691,O
over_score,nmf,9.099335617775213e-06,0.6903156190808659,0.13888512139854317,0.0,0.0,0.003534927765528361,0.04014243890841802,0.06604740977287292,0.06899027993281683,O
under_score,nmf,9.099335617775213e-06,0.6903156190808659,0.13888512139854317,0.0647848042845726,0.065265158812205,0.06345605889956156,0.022688769549131394,0.0006370976567268372,0.0,O
non_parity_score,nmf,9.099335617775213e-06,0.6903156190808659,0.13888512139854317,0.00012472271919250488,4.5299530029296875e-06,0.0006079226732254028,5.626678466796875e-05,0.00019025802612304688,0.00021338462829589844,O
rmse,nmf,9.099335617775213e-06,0.6903156190808659,0.13888512139854317,0.7285382747650146,0.7310192584991455,0.6250923871994019,0.43287160992622375,0.5096869468688965,0.7711141109466553,O
val_score,gmf,1.1779915070424374e-06,0.37592760711482087,0.2977949420110295,0.16409851610660553,0.16519150137901306,0.16589884459972382,0.16516467928886414,0.1652124524116516,0.1655265986919403,P
abs_score,gmf,1.1779915070424374e-06,0.37592760711482087,0.2977949420110295,0.0734557956457138,0.14564396440982819,0.14303314685821533,0.15644025802612305,0.10837927460670471,0.1222883090376854,P
over_score,gmf,1.1779915070424374e-06,0.37592760711482087,0.2977949420110295,0.10976879278818766,0.01705275853474935,0.0239520334204038,0.006177747050921122,0.04955154538154602,0.05446055312951406,P
under_score,gmf,1.1779915070424374e-06,0.37592760711482087,0.2977949420110295,0.05432974278926849,0.1481387364367644,0.1419468161960443,0.15898692354559898,0.11566090847055117,0.11106604292988777,P
non_parity_score,gmf,1.1779915070424374e-06,0.37592760711482087,0.2977949420110295,0.00011581182479858398,0.00032386183738708496,0.0016841292381286621,4.217028617858887e-05,0.004805922508239746,5.7756900787353516e-05,P
rmse,gmf,1.1779915070424374e-06,0.37592760711482087,0.2977949420110295,0.40296193957328796,0.47035861015319824,0.47434794902801514,0.45299187302589417,0.4290856122970581,0.4426983594894409,P
val_score,gmf,7.823915333466554e-06,0.24150713845201477,0.27181374171059913,0.05599599704146385,0.056909866631031036,0.05589153245091438,0.05565278232097626,0.0584673173725605,0.05879393219947815,OP
abs_score,gmf,7.823915333466554e-06,0.24150713845201477,0.27181374171059913,0.0518021397292614,0.05082269757986069,0.05295642092823982,0.05216580629348755,0.054244499653577805,0.04494137316942215,OP
over_score,gmf,7.823915333466554e-06,0.24150713845201477,0.27181374171059913,0.005563824474811554,0.010574028392632802,0.00354799747467041,0.0031890279054641725,0.004146902362505595,0.023453490634759266,OP
under_score,gmf,7.823915333466554e-06,0.24150713845201477,0.27181374171059913,0.05043217619260152,0.04633584161599477,0.05234353413184484,0.05246375312407812,0.054320412973562875,0.03534044365088145,OP
non_parity_score,gmf,7.823915333466554e-06,0.24150713845201477,0.27181374171059913,0.0003127753734588623,2.962350845336914e-05,0.00033968687057495117,7.027387619018555e-05,2.771615982055664e-06,0.00015676021575927734,OP
rmse,gmf,7.823915333466554e-06,0.24150713845201477,0.27181374171059913,0.41319578886032104,0.4122573733329773,0.40955084562301636,0.40868639945983887,0.38701769709587097,0.3819020390510559,OP
val_score,gmf,2.425237377651272e-06,0.39190932962562985,0.031574688822000596,0.13891755044460297,0.1345565766096115,0.13650871813297272,0.1366776078939438,0.13548509776592255,0.13637675344944,U
abs_score,gmf,2.425237377651272e-06,0.39190932962562985,0.031574688822000596,0.09226549416780472,0.09162677824497223,0.1362631916999817,0.07717668265104294,0.13548509776592255,0.06750179082155228,U
over_score,gmf,2.425237377651272e-06,0.39190932962562985,0.031574688822000596,0.11559152007102966,0.11309168418248494,0.0001227604349454244,0.10679347902536392,0.13548509607712428,0.03445183555285136,U
under_score,gmf,2.425237377651272e-06,0.39190932962562985,0.031574688822000596,0.023326027194658917,0.02146490176518758,0.13638595819473268,0.02988411217927933,0.0,0.10192492653926213,U
non_parity_score,gmf,2.425237377651272e-06,0.39190932962562985,0.031574688822000596,1.150369644165039e-05,0.0001932382583618164,6.979703903198242e-05,8.58306884765625e-05,0.0002581477165222168,0.00025781989097595215,U
rmse,gmf,2.425237377651272e-06,0.39190932962562985,0.031574688822000596,0.4038691520690918,0.4037465453147888,0.4199410080909729,0.40202462673187256,0.4528861343860626,0.40121158957481384,U
val_score,gmf,5.266582475425761e-06,0.456502052132988,0.06716008863744544,0.06725440919399261,0.06649225950241089,0.06769517064094543,0.06409074366092682,0.063546322286129,0.06733577698469162,O
abs_score,gmf,5.266582475425761e-06,0.456502052132988,0.06716008863744544,0.06725440919399261,0.06649225950241089,0.06769517064094543,0.06409074366092682,0.06275612115859985,0.06667100638151169,O
over_score,gmf,5.266582475425761e-06,0.456502052132988,0.06716008863744544,0.0,0.0,0.0,0.0,0.00039510091145833335,0.0004852623740832011,O
